volunteer_id,name,phone,lat,lng,skills,availability,profile_text
69ebb637d97b0b41f173a9f9,Nisha More,9597210335,19.01742,72.83642,"elderly support,food",True,Nisha More is a volunteer located in Unknown. They provide support in elderly support and food.
69ebb637d97b0b41f173a9fa,Lata Mane,9588909690,19.01277,72.80253,medical,True,Lata Mane is a volunteer located in Unknown. They provide support in medical.
69ebb637d97b0b41f173a9fb,Yogesh More,9795752405,18.19932,76.03905,medical,True,Yogesh More is a volunteer located in Unknown. They provide support in medical.
69ebb637d97b0b41f173a9fc,Usha Pillai,9776199993,20.72993,78.58267,"elderly support,medical",True,Usha Pillai is a volunteer located in Unknown. They provide support in elderly support and medical.
69ebb637d97b0b41f173a9ff,Bharat Nimbalkar,9858049231,18.9778,75.75352,"medical,education",True,Bharat Nimbalkar is a volunteer located in Unknown. They provide support in medical and education.
69ebb637d97b0b41f173aa00,Manoj Mehta,9248033880,19.17599,72.83271,medical,True,Manoj Mehta is a volunteer located in Unknown. They provide support in medical.
69ebb637d97b0b41f173aa01,Madhuri Sawant,9765086407,19.0611,72.90124,"elderly support,medical",True,Madhuri Sawant is a volunteer located in Unknown. They provide support in elderly support and medical.
69ebb637d97b0b41f173aa02,Swati Patil,9576582183,20.50739,76.20311,"food,education",True,Swati Patil is a volunteer located in Unknown. They provide support in food and education.
69ebb637d97b0b41f173aa03,Usha Desai,9707362554,20.52975,74.52456,"shelter,disaster relief",True,Usha Desai is a volunteer located in Unknown. They provide support in shelter and disaster relief.
69ebb637d97b0b41f173aa04,Rajesh Chavan,9556506372,19.04787,72.92609,"hygiene,medical",True,Rajesh Chavan is a volunteer located in Unknown. They provide support in hygiene and medical.
69ebb637d97b0b41f173aa06,Nilesh Naik,9476685251,19.37132,72.82149,"disaster relief,medical",True,Nilesh Naik is a volunteer located in Unknown. They provide support in disaster relief and medical.
69ebb637d97b0b41f173aa07,Archana Yadav,9975293837,20.161,80.03454,"shelter,disaster relief",True,Archana Yadav is a volunteer located in Unknown. They provide support in shelter and disaster relief.
69ebb637d97b0b41f173aa08,Sandesh Pillai,9917626034,19.14925,72.86842,"elderly support,medical",True,Sandesh Pillai is a volunteer located in Unknown. They provide support in elderly support and medical.
69ebb637d97b0b41f173aa09,Pranav Wagh,9398742558,19.16865,72.83512,"disaster relief,education",True,Pranav Wagh is a volunteer located in Unknown. They provide support in disaster relief and education.
69ebb637d97b0b41f173aa0a,Pallavi Deshpande,9954352670,20.51884,76.15435,medical,True,Pallavi Deshpande is a volunteer located in Unknown. They provide support in medical.
69ebb637d97b0b41f173aa0c,Vijay Shinde,9317237515,19.06057,72.9532,"medical,disaster relief",True,Vijay Shinde is a volunteer located in Unknown. They provide support in medical and disaster relief.
69ebb637d97b0b41f173aa0d,Dinesh Shetty,9277731206,16.97831,73.33447,"shelter,disaster relief",True,Dinesh Shetty is a volunteer located in Unknown. They provide support in shelter and disaster relief.
69ebb637d97b0b41f173aa0e,Pranav Nair,9242485313,21.16376,79.13151,"disaster relief,education",True,Pranav Nair is a volunteer located in Unknown. They provide support in disaster relief and education.
69ebb637d97b0b41f173aa11,Sunita Yadav,9333264702,16.97005,73.30307,"disaster relief,food",True,Sunita Yadav is a volunteer located in Unknown. They provide support in disaster relief and food.
69ebb637d97b0b41f173aa13,Kiran Bhat,9793819512,19.39231,72.81802,"shelter,disaster relief",True,Kiran Bhat is a volunteer located in Unknown. They provide support in shelter and disaster relief.
69ebb637d97b0b41f173aa14,Nitin Wagh,9241715543,17.65726,75.90637,"disaster relief,medical",True,Nitin Wagh is a volunteer located in Unknown. They provide support in disaster relief and medical.
69ebb637d97b0b41f173aa15,Komal Mane,9947493681,20.19188,80.02156,medical,True,Komal Mane is a volunteer located in Unknown. They provide support in medical.
69ebb637d97b0b41f173aa16,Kiran Nair,9432759989,19.36476,72.82073,"medical,education",True,Kiran Nair is a volunteer located in Unknown. They provide support in medical and education.
69ebb637d97b0b41f173aa17,Rohit Iyer,9566523205,19.16618,72.84244,medical,True,Rohit Iyer is a volunteer located in Unknown. They provide support in medical.
69ebd8446bfbc72df581c461,Jane,75748393857,0.0,0.0,medical,True,Jane is a volunteer located in Unknown. They provide support in medical.
